DroneID,px,py,pz,vx,vy,vz,thrustZ
0,400.0089787234272,1000.4410075594975,190.19419575745755,-0.02537665909509524,7.684697080576267,-0.01185851279518509,14.716959599055535
0,400.00653216741284,999.6567501970676,190.19305248183204,-0.02446556014372896,-3.432498029324066,-0.011432756255208506,14.72020049682013
0,400.00421593402507,999.3569787025066,190.19197010596994,-0.023162333877633074,-2.9977149456096845,-0.010823758621061323,14.722991688886687
0,400.0020624468515,999.102043259982,190.19096378141373,-0.021534871735699374,-2.5493544252459674,-0.010063245562136907,14.72532532002176
0,400.0000974160394,998.892260066127,190.19004552251525,-0.019650308120854606,-2.0978319385494637,-0.009182588984921329,14.72720352410202
0,399.99834004019317,998.7270085449608,190.18922430078229,-0.017573758462511992,-1.6525152116629311,-0.008212217329579477,14.728637315931635
0,399.99680331696663,998.6048436818197,190.18850619001853,-0.015367232265144784,-1.2216486314110386,-0.007181107637548178,14.729645423647511
0,399.99549444454493,998.5236128637773,190.18789455393588,-0.013088724216856171,-0.812308180424471,-0.006116360826582046,14.730253091400737
0,399.99441529629064,998.4805744090505,190.18739026795666,-0.010791482542711128,-0.43038454726799064,-0.005042859792255341,14.730490879432242
0,399.9935629512577,998.472515234647,190.18699196712274,-0.008523450329616622,-0.08059174403617536,-0.003983008339079821,14.730393485818407
0,399.99293026400306,998.4958654008201,190.18669631236867,-0.006326872545992009,0.23350166173162695,-0.002956547540791977,14.72999861114041
0,399.9925064581089,998.546807574585,190.18649826787433,-0.004238058941699029,0.509421737649568,-0.001980444943507748,14.729345884205184
0,399.9922777290146,998.62137976499,190.18639138276856,-0.0022872909430294965,0.7457219040499383,-0.0010688510577323597,14.72847586379228
0,399.99222784311,998.7155699931187,190.18636807108535,-4.988590453545959E-4,0.9419022812866067,-2.3311683195345319E-4,14.72742912828091
0,399.9923387215064,998.825401863718,190.18641988456,0.0011087839641468285,1.0983187059922912,5.181347463839582E-4,14.726245461991866
0,399.99259099844375,998.9470102975123,190.1865377735728,0.002522769373352213,1.2160843379428554,0.001178890128103886,14.724963144200437
0,399.9929645458722,999.076706959085,190.18671233228613,0.003735474284778913,1.2969666157264923,0.0017455871332112136,14.72361834408942
0,399.9934389573242,999.2110351709082,190.18693402475765,0.004744114519960084,1.343282118232008,0.0022169247151083487,14.722244622441778
0,399.9939939857415,999.3468143367188,190.18719338953704,0.005550284172990707,1.3577916581056226,0.0025936477939674683,14.720872538654397
0,399.9946099314128,999.4811741047752,190.18748122094922,0.006159456712905632,1.343597680563928,0.0028783141218687307,14.719529359697916
0,399.99526797758426,999.6115786821433,190.18778872592512,0.006580461714300262,1.3040457736820763,0.003075049759024609,14.718238865969525
0,399.9959504726124,999.7358418642827,190.18810765585175,0.006824950281255723,1.2426318213939913,0.00318929926637183,14.71702124758611
0,399.9966411587186,999.8521334697083,190.18843041346918,0.0069068610621127995,1.1629160542554162,0.0032275761742751085,14.715893083545186
0,399.9973253484658,999.9589779678276,190.18875013533804,0.0068418974717668266,1.06844498119318,0.003197218688516945,14.714867395331055
0,399.99799005100397,1000.0552461601244,190.18906075083413,0.006647025381622582,0.9626819229670441,0.0031061549608004196,14.713953765953104
0,399.99862405091795,999.9570002074408,190.18935701899395,0.006339999140122776,-0.4299979255919464,0.0029626815981555177,14.713158515056406
0,399.9992179431561,999.9194470552725,190.18963454483682,0.0059389223815855844,-0.3755315216836405,0.0027752584288965234,14.71248492062093
0,399.99976412802573,999.8875106315633,190.1898897770264,0.0054618486963275426,-0.31936423709188255,0.002552321895783303,14.711933477846191
